date,P,D,E,CPI,Date_frac,long_int,P_r,D_r,E_r,P_E10,R_r,PD_r
199702,798.39,15.01,39.74,159.6,1997.12,6.42,1083.71,20.37,53.94,29.27,0.038722911,53.20127639
199703,792.16,15.06,40.24,160,1997.21,6.69,1072.56,20.39,54.48,28.8,-0.01028873,52.60225601
199704,763.93,15.09,40.34,160.2,1997.29,6.89,1033.05,20.41,54.56,27.59,-0.0368371,50.61489466
199705,833.09,15.13,40.45,160.1,1997.37,6.71,1127.28,20.47,54.73,29.93,0.091215333,55.06985833
199706,876.29,15.16,40.55,160.3,1997.46,6.49,1184.25,20.49,54.8,31.26,0.050537577,57.79648609
199707,925.29,15.22,40.58,160.5,1997.54,6.22,1248.92,20.54,54.77,32.77,0.054608402,60.80428432
199708,927.24,15.27,40.61,160.8,1997.62,6.3,1249.21,20.58,54.71,32.59,0.000232201,60.70019436
199709,937.02,15.33,40.64,161.2,1997.71,6.21,1259.26,20.6,54.62,32.67,0.008045084,61.12912621
199710,951.16,15.39,40.33,161.6,1997.79,6.03,1275.1,20.63,54.07,32.9,0.012578816,61.80804653
199711,938.92,15.44,40.03,161.5,1997.87,5.88,1259.47,20.72,53.69,32.34,-0.012257862,60.78523166
199712,962.37,15.5,39.72,161.3,1997.96,5.81,1292.52,20.82,53.35,33.03,0.026241197,62.08069164
199801,963.36,15.55,39.66,161.6,1998.04,5.54,1291.45,20.85,53.17,32.86,-0.00082784,61.94004796
199802,1023.74,15.6,39.6,161.9,1998.12,5.57,1369.85,20.87,52.99,34.71,0.060706957,65.63727839
199803,1076.83,15.65,39.54,162.2,1998.21,5.65,1438.23,20.9,52.81,36.3,0.049917874,68.81483254
199804,1112.2,15.75,39.35,162.5,1998.29,5.64,1482.72,21,52.46,37.28,0.030933856,70.60571429
199805,1108.42,15.85,39.16,162.8,1998.37,5.65,1474.96,21.09,52.11,36.96,-0.005233625,69.93646278
199806,1108.39,15.95,38.97,163,1998.46,5.5,1473.11,21.2,51.79,36.8,-0.001254271,69.48632075
199807,1156.58,16.02,38.68,163.2,1998.54,5.46,1535.27,21.26,51.34,38.26,0.042196442,72.21401693
199808,1074.62,16.08,38.38,163.4,1998.62,5.34,1424.73,21.32,50.89,35.42,-0.072000365,66.82598499
199809,1020.64,16.15,38.09,163.6,1998.71,4.81,1351.51,21.39,50.44,33.53,-0.051392194,63.18419822
199810,1032.47,16.17,37.96,164,1998.79,4.53,1363.84,21.36,50.15,33.77,0.009123129,63.85018727
199811,1144.43,16.18,37.84,164,1998.87,4.83,1511.74,21.38,49.98,37.37,0.108443806,70.70813845
199812,1190.05,16.2,37.71,163.9,1998.96,4.65,1572.96,21.41,49.84,38.82,0.040496382,73.46847268
199901,1248.77,16.28,37.93,164.3,1999.04,4.72,1646.55,21.47,50.02,40.58,0.046784406,76.69073125
199902,1246.58,16.37,38.16,164.5,1999.12,5,1641.67,21.55,50.25,40.4,-0.002963773,76.17958237
199903,1281.66,16.45,38.38,165,1999.21,5.23,1682.75,21.6,50.39,41.36,0.025023299,77.90509259
199904,1334.76,16.37,39.26,166.2,1999.29,5.18,1739.81,21.34,51.17,42.71,0.03390878,81.52811621
199905,1332.07,16.29,40.14,166.2,1999.37,5.54,1736.31,21.23,52.32,42.56,-0.002011714,81.78568064
199906,1322.55,16.21,41.02,166.2,1999.46,5.9,1723.9,21.13,53.47,42.18,-0.007147341,81.58542357
199907,1380.99,16.29,42,166.7,1999.54,5.79,1794.67,21.17,54.58,43.83,0.041052265,84.77420879
199908,1327.49,16.38,42.98,167.1,1999.62,5.94,1721.02,21.23,55.72,41.93,-0.041038185,81.06547339
199909,1318.17,16.46,43.96,167.9,1999.71,5.92,1700.79,21.24,56.72,41.32,-0.011754657,80.07485876
199910,1300.01,16.47,45.36,168.2,1999.79,6.11,1674.37,21.21,58.43,40.55,-0.015533958,78.94247996
199911,1391,16.47,46.77,168.3,1999.87,6.03,1790.5,21.2,60.2,43.21,0.06935743,84.45754717
199912,1428.68,16.48,48.17,168.3,1999.96,6.28,1839,21.21,62,44.2,0.027087406,86.70438472
200001,1425.59,16.57,49.09,168.8,2000.04,6.66,1829.59,21.27,63.01,43.77,-0.005116911,86.01739539
200002,1388.87,16.67,50.02,169.8,2000.12,6.52,1771.96,21.26,63.81,42.19,-0.03149886,83.34713076
200003,1442.21,16.76,50.94,171.2,2000.21,6.26,1824.97,21.21,64.46,43.22,0.029916025,86.04290429
200004,1461.36,16.74,51.27,171.3,2000.29,5.99,1848.12,21.17,64.83,43.53,0.01268514,87.29900803
200005,1418.48,16.72,51.59,171.5,2000.37,6.44,1791.8,21.12,65.17,41.97,-0.030474212,84.83901515
200006,1461.96,16.7,51.92,172.4,2000.46,6.1,1837.08,20.99,65.24,42.78,0.025270678,87.52167699
200007,1473,16.58,52.51,172.8,2000.54,6.05,1846.67,20.79,65.83,42.76,0.005220241,88.82491582
200008,1485.46,16.46,53.11,172.8,2000.62,5.83,1862.29,20.64,66.58,42.87,0.008458468,90.22722868
200009,1468.05,16.34,53.7,173.7,2000.71,5.8,1830.93,20.38,66.97,41.9,-0.016839483,89.83954858
200010,1390.14,16.32,52.47,174,2000.79,5.74,1730.77,20.31,65.32,39.37,-0.05470444,85.21762678
200011,1378.04,16.29,51.23,174.1,2000.87,5.72,1714.72,20.27,63.75,38.78,-0.009273329,84.59398125
200012,1330.93,16.27,50,174,2000.96,5.24,1657.05,20.26,62.25,37.28,-0.033632313,81.78923988
200101,1335.63,16.17,48.48,175.1,2001.04,5.16,1652.46,20.01,59.98,36.98,-0.002769983,82.58170915
200102,1305.75,16.07,46.96,175.8,2001.12,5.1,1609.06,19.8,57.87,35.84,-0.026263873,81.26565657
200103,1185.85,15.97,45.44,176.2,2001.21,4.89,1457.99,19.63,55.87,32.33,-0.093887114,74.27356088
200104,1189.84,15.88,42.56,176.9,2001.29,5.14,1457.11,19.44,52.12,32.17,-0.000603571,74.95421811
200105,1270.37,15.78,39.67,177.7,2001.37,5.39,1548.72,19.24,48.37,34.08,0.062871026,80.49480249
200106,1238.71,15.69,36.79,178,2001.46,5.28,1507.58,19.1,44.78,33.07,-0.026563872,78.93089005
200107,1204.45,15.71,33.96,177.5,2001.54,5.24,1470.01,19.17,41.45,32.16,-0.024920734,76.68283777
200108,1178.5,15.72,31.14,177.5,2001.62,4.97,1438.34,19.19,38,31.4,-0.021544071,74.95257947
200109,1044.64,15.74,28.31,178.3,2001.71,4.73,1269.25,19.12,34.4,27.67,-0.117559131,66.3833682
200110,1076.59,15.74,27.1,177.7,2001.79,4.57,1312.48,19.19,33.04,28.58,0.034059484,68.39395518
200111,1129.68,15.74,25.9,177.4,2001.87,4.65,1379.53,19.22,31.62,30.01,0.051086493,71.77575442
200112,1144.93,15.74,24.69,176.7,2001.96,5.09,1403.7,19.3,30.27,30.5,0.01752046,72.73056995
200201,1140.21,15.74,24.69,177.1,2002.04,5.04,1394.75,19.25,30.21,30.28,-0.006376006,72.45454545
200202,1100.67,15.73,24.7,177.8,2002.12,4.91,1341.08,19.17,30.09,29.09,-0.038480014,69.95722483
200203,1153.79,15.73,24.7,178.8,2002.21,5.28,1397.94,19.06,29.93,30.29,0.042398664,73.34417629
200204,1111.93,15.83,25.38,179.8,2002.29,5.21,1339.73,19.07,30.58,29.01,-0.041639841,70.2532774
200205,1079.25,15.93,26.06,179.8,2002.37,5.16,1300.36,19.19,31.4,28.13,-0.029386518,67.76237624
200206,1014.02,16.03,26.74,179.9,2002.46,4.93,1221.09,19.3,32.2,26.39,-0.060960042,63.26891192
200207,903.59,15.95,27.94,180.1,2002.54,4.65,1086.9,19.19,33.61,23.46,-0.10989362,56.63887441
200208,912.55,15.87,29.14,180.7,2002.62,4.26,1094.03,19.03,34.94,23.59,0.006559941,57.48975302
200209,867.81,15.79,30.34,181,2002.71,3.87,1038.67,18.9,36.31,22.36,-0.050601903,54.95608466
200210,854.63,15.88,29.42,181.3,2002.79,3.94,1021.2,18.98,35.16,21.95,-0.016819587,53.80400421
200211,909.93,15.98,28.51,181.3,2002.87,4.05,1087.28,19.09,34.06,23.34,0.064708186,56.95547407
200212,899.18,16.07,27.59,180.9,2002.96,4.03,1076.81,19.24,33.04,23.1,-0.009629534,55.96725572
200301,895.84,16.12,28.5,181.7,2003.04,4.05,1068.09,19.22,33.98,22.89,-0.008097993,55.57180021
200302,837.03,16.17,29.41,183.1,2003.12,3.9,990.34,19.13,34.8,21.21,-0.072793491,51.76894929
200303,846.63,16.22,30.32,184.2,2003.21,3.81,995.71,19.08,35.66,21.31,0.00542238,52.1860587
200304,890.03,16.2,31.73,183.8,2003.29,3.96,1049.03,19.1,37.4,22.42,0.053549728,54.92303665
200305,935.96,16.19,33.14,183.5,2003.37,3.57,1104.97,19.11,39.12,23.59,0.053325453,57.82155939
200306,988,16.17,34.55,183.7,2003.46,3.33,1165.14,19.07,40.74,24.83,0.054453967,61.09805978
200307,992.54,16.31,35.89,183.9,2003.54,3.98,1169.22,19.21,42.28,24.86,0.003501725,60.86517439
200308,989.53,16.45,37.24,184.6,2003.62,4.45,1161.26,19.3,43.7,24.64,-0.006807957,60.16891192
200309,1019.44,16.59,38.58,185.2,2003.71,4.27,1192.48,19.41,45.13,25.24,0.026884591,61.436373
200310,1038.73,16.86,41.97,185,2003.79,4.29,1216.36,19.74,49.14,25.68,0.020025493,61.61904762
200311,1049.9,17.12,45.35,184.5,2003.87,4.3,1232.77,20.11,53.25,25.94,0.013491072,61.30134262
200312,1080.64,17.39,48.74,184.3,2003.96,4.27,1270.24,20.44,57.29,26.63,0.030394964,62.14481409
200401,1132.52,17.6,49.83,185.2,2004.04,4.15,1324.75,20.59,58.28,27.65,0.04291315,64.33948519
200402,1143.36,17.81,50.91,186.2,2004.12,4.08,1330.25,20.72,59.24,27.65,0.004151727,64.20125483
200403,1123.98,18.02,52,187.4,2004.21,3.83,1299.33,20.83,60.11,26.88,-0.023243751,62.37782045
200404,1133.36,18.21,53.38,188,2004.29,4.35,1305.99,20.99,61.51,26.9,0.005125719,62.21962839
200405,1102.78,18.41,54.77,189.1,2004.37,4.72,1263.36,21.09,62.74,25.9,-0.032641904,59.90327169
200406,1132.76,18.6,56.15,189.7,2004.46,4.73,1293.6,21.24,64.12,26.4,0.02393617,60.9039548
200407,1105.85,18.79,56.69,189.4,2004.54,4.5,1264.87,21.49,64.84,25.69,-0.022209338,58.85853886
200408,1088.94,18.97,57.23,189.5,2004.62,4.28,1244.87,21.69,65.43,25.17,-0.015811902,57.39372983
200409,1117.66,19.16,57.77,189.9,2004.71,4.13,1275.02,21.86,65.9,25.66,0.024219396,58.32662397
200410,1117.21,19.25,58.03,190.9,2004.79,4.1,1267.83,21.85,65.85,25.41,-0.005639127,58.02425629
200411,1168.94,19.35,58.29,191,2004.87,4.19,1325.84,21.94,66.11,26.46,0.045755346,60.43026436
200412,1199.21,19.44,58.55,190.3,2004.96,4.23,1365.17,22.13,66.65,27.14,0.029664213,61.68865793
200501,1181.41,19.7,59.14,190.7,2005.04,4.22,1342.09,22.38,67.18,26.58,-0.016906319,59.96827525
200502,1199.63,19.97,59.73,191.8,2005.12,4.17,1354.97,22.55,67.46,26.74,0.009596972,60.08736142
200503,1194.9,20.23,60.32,193.3,2005.21,4.5,1339.15,22.67,67.6,26.33,-0.011675535,59.07146008
200504,1164.43,20.46,61.33,194.6,2005.29,4.34,1296.29,22.78,68.28,25.4,-0.032005377,56.904741
200505,1178.28,20.7,62.35,194.4,2005.37,4.14,1313.05,23.06,69.48,25.64,0.012929206,56.94058977
200506,1202.25,20.93,63.36,194.5,2005.46,4,1339.08,23.31,70.57,26.06,0.019824074,57.44658945
200507,1222.24,21.11,64.43,195.4,2005.54,4.18,1355.07,23.41,71.43,26.28,0.011941034,57.88423751
200508,1224.27,21.3,65.5,196.4,2005.62,4.26,1350.41,23.49,72.25,26.1,-0.003438937,57.4887186
200509,1225.92,21.48,66.57,198.8,2005.71,4.2,1335.91,23.41,72.54,25.72,-0.01073748,57.06578385
200510,1191.96,21.73,67.69,199.2,2005.79,4.46,1296.29,23.63,73.61,24.87,-0.029657687,54.85780787
200511,1237.37,21.97,68.81,197.6,2005.87,4.54,1356.57,24.09,75.44,25.92,0.04650194,56.31257783
200512,1262.07,22.22,69.93,196.8,2005.96,4.47,1389.28,24.46,76.98,26.43,0.024112283,56.79803761
200601,1278.73,22.41,70.84,198.3,2006.04,4.42,1396.97,24.48,77.39,26.46,0.005535241,57.06576797
200602,1276.65,22.6,71.76,198.7,2006.12,4.57,1391.89,24.64,78.23,26.24,-0.003636442,56.48904221
200603,1293.74,22.79,72.67,199.8,2006.21,4.72,1402.76,24.71,78.79,26.32,0.007809525,56.76891947
200604,1302.17,23.01,73.28,201.5,2006.29,4.99,1399.98,24.73,78.78,26.14,-0.001981807,56.61059442
200605,1290.01,23.22,73.88,202.5,2006.37,5.11,1380.06,24.84,79.04,25.64,-0.014228775,55.55797101
200606,1253.17,23.44,74.49,202.9,2006.46,5.11,1338.01,25.03,79.53,24.74,-0.03046969,53.4562525
200607,1260.24,23.66,75.85,203.5,2006.54,5.09,1341.59,25.19,80.75,24.69,0.002675615,53.25883287
200608,1287.15,23.88,77.21,203.9,2006.62,4.88,1367.55,25.37,82.03,25.04,0.019350174,53.90421758
200609,1317.74,24.1,78.57,202.9,2006.71,4.72,1406.95,25.73,83.89,25.63,0.028810647,54.68130587
200610,1363.38,24.36,79.55,201.8,2006.79,4.73,1463.61,26.15,85.4,26.53,0.040271509,55.96978967
200611,1388.64,24.62,80.53,201.5,2006.87,4.6,1492.95,26.47,86.58,26.92,0.020046324,56.4015867
200612,1416.42,24.88,81.51,201.8,2006.96,4.56,1520.55,26.71,87.5,27.27,0.018486888,56.92811681
200701,1424.16,25.08,82.06,202.416,2007.04,4.76,1524.21,26.85,87.82,27.2,0.002407024,56.76759777
200702,1444.8,25.29,82.6,203.499,2007.12,4.72,1538.07,26.92,87.94,27.31,0.009093235,57.13484398
200703,1406.95,25.49,83.15,205.352,2007.21,4.56,1484.26,26.89,87.72,26.22,-0.034985404,55.19747118
200704,1463.64,25.72,83.74,206.686,2007.29,4.69,1534.1,26.95,87.77,26.97,0.033579023,56.92393321
200705,1511.14,25.94,84.33,207.949,2007.37,4.75,1574.27,27.03,87.85,27.54,0.026184734,58.24158343
200706,1514.19,26.17,84.92,208.352,2007.46,5.1,1574.39,27.21,88.3,27.41,7.62E-05,57.86071297
200707,1520.71,26.44,82.81,208.299,2007.54,5,1581.58,27.49,86.13,27.4,0.004566848,57.53292106
200708,1454.62,26.7,80.71,207.917,2007.62,4.67,1515.62,27.82,84.09,26.14,-0.04170513,54.47951114
200709,1497.12,26.97,78.6,208.49,2007.71,4.52,1555.61,28.02,81.67,26.72,0.026385242,55.5178444
200710,1539.66,27.22,74.46,208.936,2007.79,4.53,1596.4,28.23,77.2,27.31,0.026221225,56.54976975
200711,1463.39,27.48,70.32,210.177,2007.87,4.15,1508.36,28.32,72.48,25.72,-0.055149085,53.26129944
200712,1479.22,27.73,66.18,210.036,2007.96,4.1,1525.7,28.6,68.26,25.95,0.011495929,53.34615385
200801,1378.76,27.92,64.25,211.08,2008.04,3.74,1415.05,28.65,65.94,24.01,-0.072524087,49.39092496
200802,1354.87,28.11,62.32,211.693,2008.12,3.74,1386.51,28.77,63.78,23.49,-0.020168899,48.19290928
200803,1316.94,28.3,60.39,213.528,2008.21,3.51,1336.11,28.71,61.27,22.6,-0.036350261,46.53814002
200804,1370.47,28.44,57.38,214.823,2008.29,3.68,1382.04,28.68,57.87,23.35,0.034375912,48.18828452
200805,1403.22,28.57,54.38,216.632,2008.37,3.88,1403.25,28.57,54.38,23.69,0.015346879,49.11620581
200806,1341.25,28.71,51.37,218.815,2008.46,4.1,1327.89,28.42,50.86,22.41,-0.053703902,46.72378607
200807,1257.33,28.76,49.56,219.964,2008.54,4.01,1238.31,28.32,48.81,20.9,-0.067460407,43.72563559
200808,1281.47,28.8,47.76,219.086,2008.62,3.89,1267.14,28.48,47.22,21.39,0.023281731,44.49227528
200809,1216.95,28.85,45.95,218.783,2008.71,3.69,1205.01,28.57,45.5,20.36,-0.049031678,42.17745887
200810,968.8,28.7,35.59,216.573,2008.79,3.81,969.08,28.71,35.6,16.38,-0.195790906,33.75409265
200811,883.04,28.54,25.24,212.425,2008.87,3.53,900.54,29.11,25.74,15.25,-0.070726875,30.93576091
200812,877.56,28.39,14.88,210.228,2008.96,2.42,904.31,29.26,15.33,15.37,0.004186377,30.90601504
200901,865.58,28.01,12.21,211.143,2009.04,2.52,888.1,28.74,12.52,15.17,-0.017925269,30.90118302
200902,805.23,27.63,9.53,212.193,2009.12,2.87,822.09,28.21,9.73,14.12,-0.074327215,29.14179369
200903,757.13,27.25,6.86,212.709,2009.21,2.82,771.11,27.75,6.99,13.32,-0.062012675,27.78774775
200904,848.15,26.7,7.08,213.24,2009.29,2.93,861.66,27.12,7.19,14.98,0.117428123,31.77212389
200905,902.41,26.14,7.29,213.856,2009.37,3.29,914.14,26.48,7.39,15.99,0.060905694,34.52190332
200906,926.12,25.59,7.51,215.693,2009.46,3.72,930.17,25.7,7.54,16.38,0.017535607,36.19338521
200907,935.82,25.03,9.19,215.351,2009.54,3.56,941.4,25.18,9.24,16.69,0.012073062,37.38681493
200908,1009.73,24.46,10.86,215.834,2009.62,3.59,1013.48,24.55,10.9,18.09,0.076566815,41.28228106
200909,1044.55,23.9,12.54,215.969,2009.71,3.4,1047.78,23.97,12.58,18.83,0.033843786,43.71214018
200910,1067.66,23.4,NA,216.177,2009.79,3.39,1069.93,23.45,NA,19.35,0.021139934,45.62601279
200911,1088.07,22.91,NA,216.33,2009.87,3.4,1089.61,22.94,NA,19.72,0.018393727,47.49825632
200912,1110.38,22.41,NA,216.483,2009.96,3.59,1111.16,22.43,NA,20.12,0.019777719,49.53901025
