"","MSFT","XOM","GE","JPM","INTC","C","date"
"1755",-0.000817333926390919,-0.0013168666884581,0.00255772622772931,0.0070073907886296,-0.0201833197503575,-0.00881070047861758,1996-12-06
"1756",0.067192184556249,0.0013171322004228,0.00636569589748727,0.00418124639322281,0.034697035194754,0.0404680118757908,1996-12-09
"1757",0.00152783226965482,-0.0105817901816517,-0.003814265069107,0,-0.00771468177994171,0,1996-12-10
"1758",0.0181551925891443,0.00530490408153412,-0.011531229815685,-0.0140056224442301,0.0582868324916353,-0.0258266553738846,1996-12-11
"1759",-0.0288995995633803,0,-0.00258032618010633,-0.0199435572263359,0,-0.0235306878864027,1996-12-12
"1760",-0.0124228449986099,0.00264250550493192,0,-0.0159535843750493,-0.033429594099664,0.00593435682151795,1996-12-13
"1761",-0.0414732482065751,-0.00264248829893208,-0.0169386523903371,-0.00439564671532947,-0.0394853881766253,-0.00296338649573104,1996-12-16
"1762",0.0399098986872869,0.0209431531198543,0.0259415883928322,0.028945993153181,0.0213807931018734,0.00591745726403749,1996-12-17
"1763",0.0338495836587007,0.00774195358806241,0.016507990248708,-0.00285707756186936,0.043280729352913,0.0204386994691809,1996-12-18
"1764",0.0268668326259048,0.0241285510985704,0.0346564666556504,0.037899648623973,0.0128086182925234,0.0256794425866139,1996-12-19
"1765",-0.0148375337982894,0,-0.00487787752435391,0.00823004012001673,-0.0211306887795669,0.0195261184829057,1996-12-20
"1766",0.00149388360004014,0.00625440039788404,-0.0123003399628418,0.00136506787076245,-0.0177994749461676,0.00550979317359753,1996-12-23
"1767",0.0133435771766168,0,0.00985230624693309,-0.00136493109477185,0.0242778924595235,0.016349613677092,1996-12-24
"1768",0.00733701813400369,0,0.0121805154091665,0.010869710074741,0.00826871971757512,0.00269935346507783,1996-12-26
"1769",-0.0147279254046125,-0.00374801504147858,-0.00223048568475674,-0.00406223973479618,-0.00919110913492874,-0.00540558387857477,1996-12-27
"1770",-0.00894185953135293,-0.00501857199247944,-0.00857364891475771,-0.0040793090790075,-0.0158215025003512,0.0267392971896215,1996-12-30
"1771",-0.0105342913248998,-0.0139326096101639,-0.0274328636512447,-0.0262269390674637,-0.0175073634307746,-0.0431329961619984,1996-12-31
"1772",-0.0121768376809294,0.0038196956653613,-0.0127225900150618,-0.00916083258895556,-0.00430525432188822,-0.01947236183982,1997-01-02
"1773",0.0360937137982331,0.00253777711790767,0.0152481537623718,0.00283697198675373,0.0595520468134627,0.0139472828825111,1997-01-03
"1774",-0.00295837166939694,0.0138457043220087,-0.00126179572951358,-0.00996448095328028,0.00360648879411176,0.0055247106427001,1997-01-06
"1775",0.00737970288577602,0.00249688019858715,0.0200006469046892,-0.00717870535813256,0.0318890947085453,-0.00829833614813737,1997-01-07
"1776",-0.0193031120746833,-0.00750912302720127,-0.0137075202578664,0.0100354757430906,-0.00787794971911721,-0.00278186580312722,1997-01-08
"1777",-0.0120665083782151,0.0333574036539963,0.0149437833856021,0.00852257942773363,0.00525815165897907,0.022039339675276,1997-01-09
"1778",0.0225068108311373,0.0275636092836619,0.00246894963396905,-0.0070971251186342,0.0104353617215279,-0.0137176583282469,1997-01-10
"1779",-0.00595268210942508,-0.025136285998864,0.018327029332878,-0.00285306612526358,0.0163023909629576,0.0406005299987983,1997-01-13
"1780",0.0192171618270667,0.0048362862914505,0.0132291081990649,0.0239957844962047,0.00170055323935855,0.0287604253711016,1997-01-14
"1781",-0.00882381560979686,0.0036124671762818,-0.0168674591199018,0.0110962087377352,-0.035455171711631,-0.0155848147863353,1997-01-15
"1782",0.0161174138582666,-0.00723813219137975,-0.0134561289883343,0.00275520094562307,0.00263751868758353,0.00782232568112915,1997-01-16
"1783",0.0129961825832015,-0.0036386117260475,0.0207198535743401,0.0123039944561641,0.0117833033974699,0.0506436834360377,1997-01-17
"1784",0.0407647128796932,-0.00365165919927907,0.0131817378925405,0.00946605519479657,0.00820921202470061,0.0267977123853779,1997-01-20
"1785",0.0457684605608429,0.0109162008841594,0.00475069754532311,0,0.0191779224047836,-0.0145280225141323,1997-01-21
"1786",0.0246926125903714,0.0226603049490454,0.0176169070156571,-0.00539854596179813,0.0270683249350801,0.0452993163391225,1997-01-22
"1787",-0.0273280322601081,-0.0299242990273577,-0.0307355343192457,-0.0136243919573969,-0.00246804311437996,-0.0235859751395311,1997-01-23
"1788",0.0124551120600226,-0.0258471788455537,-0.0218458933432243,-0.0221924406266286,-0.0082711115314356,-0.0241554069111845,1997-01-24
"1789",0.00195209342522742,0.0294859840563841,-0.0148334740139045,-0.00562579515156683,-0.0024951102001537,-0.0123003399628418,1997-01-27
"1790",-0.00521557750927114,-0.0269951113072631,0.002487902602179,-0.00141099498539627,0.00581108290473078,0.00739856300966773,1997-01-28
"1791",0.0168502340535512,0.0269953251652402,0.0293782034102853,0.0126318807971051,0.0248545506972007,0.00245398651058625,1997-01-29
"1792",0.0390726252657344,0.00843928881384359,0.0191161171922301,0.023433283382738,0.0341434224225937,0.0318406628357142,1997-01-30
"1793",0.00861577736634204,-0.00481356664554362,-0.0203231227304296,0.00814077379984233,0.013183711700114,-0.00238383908797426,1997-01-31
"1794",0.00366926002438365,-0.0133578197550418,0.0167666508309168,0.0134235003320255,0.00996518222803449,0.0397715229681611,1997-02-03
"1795",0.00729929520888421,0.0109419182757446,-0.0131500846095109,0.0263176329926454,0.00532479806648887,0,1997-02-04
"1796",-0.047155550877973,-0.00484873614494962,-0.00845968242179178,-0.0130720684094581,-0.0465927801869306,-0.0208580240314381,1997-02-05
"1797",-0.0127874115633876,-0.00204308567889692,0.00966217052708778,0,-0.026582196730545,-0.00469500430422055,1997-02-06
"1798",0.0329143312005335,-0.00862609803659991,0.00956907006369712,0.0298141094537095,0.0210019078716617,-0.0118347552660948,1997-02-07
"1799",-0.0265000450127063,-0.00870074191472701,-0.0107718081732886,-0.00383835707648436,-0.0300221895888795,-0.0119764320106002,1997-02-10
"1800",0.00764371225666466,0.0148698931067213,0.00719406058024057,0.0114719448883685,0,0.0167263317198987,1997-02-11
"1801",0.013862470426469,0.0134392868665066,0.0118761979523347,0.010087945146263,0.0324178181539622,0.0508195321799565,1997-02-12
"1802",0.00125121690155805,0.00966217052708778,0.0129033920153951,0.0124689386742803,0.00159372933845735,0.0200672981501119,1997-02-13
"1803",-0.0214790316771242,-0.00120272298140721,-0.00819246680190266,0.00863659699548576,-0.0160521491400547,-0.0200680225103743,1997-02-14
"1804",-0.00512209556302956,0.0024041078155623,0.0105204653253211,-0.00122975583984828,0.000808672935884752,0.0483615008778784,1997-02-18
"1805",0.00128317637694601,-0.00843850423915141,0,0.0231011029079872,-0.00486179941690758,-0.0151349578342725,1997-02-19
"1806",-0.0233474427371517,-0.0012117338530238,-0.0164129587193469,-0.0169701824580734,-0.0263388418825523,-0.0422751331482996,1997-02-20
"1807",-0.00262845135369202,0.00604270602215111,-0.00592753316479916,0.00244201585067365,-0.0236300023606475,-0.00455535991496042,1997-02-21
"1808",0.0525421642248751,-0.0109022137499798,0.014168155982939,0.0205200169694866,0.0177741006382425,0.0181001985942782,1997-02-24
"1809",-0.00626156273153356,0.00848985894247604,-0.0058792489639839,0.0106955976273387,-0.000839352157487233,0.0352455148191605,1997-02-25
"1810",0.00750973124901638,-0.0133740350454529,0.00235522428057468,-0.0239249323322785,-0.0177892954096824,-0.0397402881089744,1997-02-26
"1811",-0.0420175005195277,-0.0222783293190261,-0.010644451699314,-0.0232706740243564,-0.0455738919225481,-0.0413856950362085,1997-02-27
"1812",0.0142026629984651,0.00374796758647741,-0.0216353657357368,-0.0074627773813664,0.0152028488306268,0.00701732091036311,1997-02-28
"1813",0.0203054420401271,-0.0100250836470885,0.00484822832482079,0.0185538086309616,0.0278038651816653,0.0184762578609369,1997-03-03
"1814",-0.00377612057776922,0.00752858892073961,-0.0144204770862313,-0.00245400861758654,0.00342213780125806,-0.0373000787529161,1997-03-04
"1815",0.0174999782335042,0.0124225199985571,0.0219522759293963,0.0194653155109946,0.0211243025181749,0.0373006016877795,1997-03-05
"1816",-0.0314689954995761,-0.00371087679434943,0.00960373614269469,-0.00968575585621945,-0.0279798095069602,0,1997-03-06
"1817",-0.0102826860770473,-0.00496932667693016,0.00714243199626222,0.0358457937449098,-0.0129819014231779,0.0158910655347873,1997-03-07
"1818",0.0330401140781664,0.0258158839238727,0.00473377797251213,0.0289207346420328,0.00867327814460107,0.0200672981501119,1997-03-10
"1819",-0.0163834792505241,-0.00242994993846699,-0.00710921066009683,-0.0312708770054954,-0.00606334498013282,-0.00886921546906506,1997-03-11
"1820",0.00380475273986486,-0.0122395992295811,-0.00357337691331604,-0.0226066147973874,-0.00784972866358736,-0.0270896331500984,1997-03-12
"1821",0.00882197172309687,-0.0148882824938051,-0.0107980900995126,-0.0468065328675115,-0.0105635988635588,-0.0325614155765787,1997-03-13
"1822",-0.00629376424863035,0.0111871893905644,-0.00604925993462787,0.0125311560727538,-0.0241840919089327,0.00706697003997452,1997-03-14
"1823",0.0150383549763668,-0.00247506043663997,0.0132616739831852,0.0233854171191157,-0.0109386090392201,-0.0261612404965893,1997-03-17
"1824",-0.00874411861972835,0.00371010902605463,-0.0132615468831933,-0.0321410333324154,0.00274622566802523,0.0143544797224532,1997-03-18
"1825",-0.0292825803943117,0,0.00484225732596205,0.0186686512549768,-0.0249896567036062,-0.00954642243515665,1997-03-19
"1826",-0.00778220294205688,-0.00123576324096643,-0.00848993774647908,0.00369217552348161,-0.000937439258911802,-0.0316712819564651,1997-03-20
"1827",-0.0210530687723584,0.0232144474716734,0.00121725883976101,0.00245398651058625,-0.0208539397314871,0.00493778902962381,1997-03-21
"1828",-0.0420967650283638,0.00961562137885459,0.0299606632321719,0.0133899531187597,0.00095754141086224,0.048086106855428,1997-03-24
"1829",0.00207783979496575,0.0118910207531626,-0.00829833614813737,-0.0158438535912886,0.0198967405144506,0.00934618799958004,1997-03-25
"1830",0.0426753160584363,0.0337045656085332,-0.0107718081732886,-0.0185999108496526,0.0538696228016158,-0.0283038000862971,1997-03-26
"1831",-0.00531912147760075,-0.0114948129518407,-0.0255957953371427,-0.035672774537596,-0.0107243002902561,-0.0266684632984009,1997-03-27
"1832",-0.0222456089473197,-0.00347402745150272,-0.0199506982581436,-0.0262823755941947,0,-0.0581705729590366,1997-03-31
"1833",0.0168984141487899,-0.00815415494336958,-0.00631690972955171,0.0184703676832989,0.00134709226366072,0.0383193455050284,1997-04-01
"1834",-0.013495658105335,-0.0200833266885682,-0.00891159053074223,-0.0278882883271987,-0.0167383071246036,-0.054067665714819,1997-04-02
"1835",0.0334028606833294,-0.0241554069111845,0.00637364510207003,0.012105432694654,0.0261159893527717,0.0235309625263651,1997-04-03
"1836",-0.00990388193193587,-0.00367373992641835,0.0250954582664233,0.00400297738481779,0.0306368617032634,-0.00778220294205688,1997-04-04
"1837",0.017757399989029,0.0302139274060093,-0.00372392521049766,0.00398704117745551,0.000861628691363294,0.0206189606720702,1997-04-07
"1838",0.0244701488227522,-0.00956964332386148,0.00743528959858079,0.0274702148936784,0.0101760479514044,0.00508902889833334,1997-04-08
"1839",-0.00254824401768559,-0.00361251729028302,0.00615402508356798,-0.0142956983021147,-0.0301860489196179,0,1997-04-09
"1840",-0.0128370434015129,-0.00120672780321267,-0.00368779155209138,-0.0145026569841614,-0.035781593709776,-0.00508892665033859,1997-04-10
"1841",-0.0182535876777823,-0.0219787733854508,-0.0363673478746225,-0.0420404448628094,-0.0504305087993652,-0.0550593243529413,1997-04-11
"1842",0.0246926125903714,0.0219786893274472,0.0214786729270599,0.00276617061995846,0.0245989496675516,0.0422229327478823,1997-04-14
"1843",-0.00257030039378376,0.00961562137885459,0.0283444730091426,0.0232095621950667,-0.0207753202085854,0.0380276940966573,1997-04-15
"1844",0.0115164306111773,0,0.0240104287363567,-0.0329251319768616,0.0226427080930167,0.0148147181380143,1997-04-16
"1845",-0.0012728096786804,-0.0144580152140672,-0.0143372895002059,0.00278511795583894,0.0294141315830746,-0.0173058867484751,1997-04-17
"1846",0.0924105253212465,0.0380998929612412,0.0083887161277439,-0.0267814426777302,-0.00636118953364098,-0.00249711519861481,1997-04-18
"1847",0,-0.00233873270456139,-0.00358642353542035,-0.0231222712220345,0.00907470007565705,-0.0330398540782002,1997-04-21
"1848",0.0274935643089226,0.0345260566318613,0.0387600301320744,0.0245501634205799,0.0196790902540288,0.035537013578494,1997-04-22
"1849",0.0398724238206667,-0.00681013642855018,-0.0127539874278163,-0.0187191145082253,0.0356711516762793,-0.00249711519861481,1997-04-23
"1850",-0.00872394317405205,-0.0114553628458513,-0.00467792444734929,-0.0072935332674843,-0.000855365720975866,-0.0176549352387207,1997-04-24
"1851",-0.00439062470133106,-0.0280394570312457,-0.00117268732908556,0,-0.0155177803783611,-0.00510199306036779,1997-04-25
"1852",0.0109409291575287,0.0211027621466223,0.00701732091036311,0.0274381085574901,0.0172267635863203,0.0277445360963418,1997-04-28
"1853",0.0352793021414846,0.0319665808264618,0.0309839997571522,0.0308579579731645,0.0247969973859916,0.0903223064750489,1997-04-29
"1854",0.0207903746072672,0.0178183068928453,0.0033842669031452,0.0177966951903041,0.0206189606720702,0.0090499256100039,1997-04-30
"1855",-0.00412348991116059,-0.0133334973124187,-0.0113248851201862,0.00676109221790245,0.00407369124122735,-0.0246247148954722,1997-05-01
"1856",-0.00206813712203677,0.00890919499987306,0.0302886329376977,0.0279088982088137,0.0248906417617887,0.0115075336249325,1997-05-02
"1857",-0.00623036850065247,0.0370009435944554,0.0293976242045187,0.0168944811668031,0.0304593674846958,0.0315345191298562,1997-05-05
"1858",-0.0226505989201491,0.00213471986335689,0.00214370063104288,0.012804669192474,-0.0280826522871793,0.00882990142627822,1997-05-06
"1859",-0.0155705949909579,-0.010718235616576,-0.00860189040776632,-0.0296986720228662,-0.0135402569338123,-0.0449513418852559,1997-05-07
"1860",0.00754744623685775,0,0.00323476250992923,0.0052283085442311,0.0182759723552434,0.0272123621825825,1997-05-08
"1861",0.00321682048062557,0.00275520094562307,0.00322379797471827,0.0206454093105301,0.00471287692850417,-0.0157839131558085,1997-05-09
"1862",0.0117081908521571,0.0235309625263651,0.0275149674606348,0.0114284458235914,-0.00235376793963506,0.0112999148044305,1997-05-12
"1863",-0.00318005100663095,0.00842143992255668,0.0145082445965505,-0.0191206399024575,-0.0433449662050555,0.00894883942899333,1997-05-13
"1864",-0.0160521491400547,0.00418423387120881,0.00205588521898239,0.0127878853432753,0.00327562926388384,0.00444411029695108,1997-05-14
"1865",0.0107292353490788,-0.0168420341801702,0.0183113197712529,-0.0127874115633876,0.0337654757511061,-0.00667422315912849,1997-05-15
"1866",-0.0145128031189407,-0.0128208368161693,-0.0244914828183203,-0.036701329467251,-0.0191542775203261,-0.0134834951336776,1997-05-16
"1867",-0.00271067055011591,0.0170576869214462,0.00823004012001673,-0.0107384513385459,-0.00241992565966369,0.00900929415758745,1997-05-19
"1868",0.0341550195499855,0,0.0242925325690317,0.0409835814643817,0.0395937205004673,0.0330788133192792,1997-05-20
"1869",0.0104383305738143,0.00632197414272762,-0.0120725812342692,-0.035600235000926,0.00927386447761097,-0.0308396922309841,1997-05-21
"1870",0.00207484601753217,-0.0169498403650951,-0.0122203654331683,0.015978658571689,-0.00694707514365477,-0.00673362001926688,1997-05-22
"1871",0.0184811663157995,0.0232320342698507,0.00612917815308201,0.00527008865551164,0.0111693894793656,0.0178575997008913,1997-05-23
"1872",0.0300625588300306,-0.00418373964633108,-0.00818036816168884,-0.0199078528321923,0.0368467436700934,-0.00888939384591713,1997-05-27
"1873",-0.00594061053707244,-0.014783742992749,0.0020508954754005,0.00401293738545538,-0.013004189135254,-0.00671851878816391,1997-05-28
"1874",0,0,0.00204690366260842,-0.00804326046842186,-0.0203057738531822,-0.0181415676199647,1997-05-29
"1875",-0.0150080596272755,0.00847498564069687,-0.0123458979341025,0.0173456899273181,-0.077850196317462,0.0068415431803529,1997-05-30
"1876",0.00301943690887715,0.0125785572068349,0.00413244965602193,0,-0.0116182310256637,-0.00227558718569219,1997-06-02
"1877",-0.0295791824492194,-0.00208517246184955,0,0.0261111182304894,-0.0322339773337215,0.0158192138327323,1997-06-03
"1878",-0.013024451122753,0.002085823157638,0.00411551961939794,-0.00387349229437401,-0.0173913567470313,-0.0090094636076018,1997-06-04
"1879",0.0114699676991999,0.00208083356343666,-0.0103200691979664,0.00901524032691648,0.00448592318428647,0.0157129032146624,1997-06-05
"1880",0.0286175827343724,0.0185381026315639,0.0326559428937312,0.0290606199169074,0.0197790976075941,0.0307037775750057,1997-06-06
"1881",0.00852753698361896,0.00407369124122735,0.00998993402934804,-0.0277792965014777,0.0220158625576389,0.010741107216019,1997-06-09
"1882",-0.00250112520759724,-0.00816322867195115,0.00594628574896846,0.022785429218136,-0.0275962992109718,0.0253177829842896,1997-06-10
"1883",0.0173741908336979,0.0162600853878146,0.00591149264615083,-0.00501857199247944,0.0158024805034341,0.0165296298200093,1997-06-11
"1884",0,0.0258724041673927,0.0233023783697684,0.0137411563881654,-0.0264045521230036,0.0302750505288571,1997-06-12
"1885",0.0204582946522938,0.00196307191288095,0.0152383050387663,0.00618384058524579,0.00758515980233246,0.0118574220892003,1997-06-13
"1886",0.0134096869099177,0.00975625261526451,0.00565498041567284,0.00614607413298209,0.0171235515794285,-0.0178401941283691,1997-06-16
"1887",0.0211820675876535,-0.0117183929541985,0,0.00366926002438365,0.0164174924220696,0.017839918128331,1997-06-17
"1888",-0.0302623196518951,-0.00393673879764142,-0.00376608279555682,0.00608643998844112,-0.021098005936933,0.0155947670488113,1997-06-18
"1889",-0.00674368763336319,-0.00792129074800968,0.0131215348899717,0,-0.000853364011515929,0.00193213222979077,1997-06-19
"1890",0.00434056609842021,0.00989092314797131,0.00742139321005347,-0.00364764457399917,0.00213172625620499,0.0191210225073842,1997-06-20
"1891",-0.0140543006287057,-0.027945873710399,-0.0319272949071636,-0.0246626380396128,-0.010704084854355,-0.0386150566002448,1997-06-23
"1892",0.030757113106422,0.0120728292342385,0.0123286884360199,0.00373800494637786,0.0191867514090436,0.013685919104563,1997-06-24
"1893",-0.012381333346739,-0.0253178079842899,-0.0142388936067856,-0.00811786085234602,-0.00890755473321819,-0.00389055841706673,1997-06-25
"1894",-0.0169122085839326,0.0040946056490143,-0.00383133018104204,-0.0138890072655677,-0.0206640382040468,-0.0137389486106026,1997-06-26
"1895",-0.00586516651122268,-0.0123327365292134,0.00287486361669663,-0.00701756561639308,-0.0100543762657043,0.00787391917599458,1997-06-27
"1896",-0.00886316203540618,0.0133544313133011,-0.0047964847635419,-0.00577866436621738,-0.00308074061191081,-0.0108425687790693,1997-06-30
"1897",-0.0114401901425558,0.032131218894254,0.0228147529541385,0.0310140535291695,-0.019582491527836,0.026407239338393,1997-07-01
"1898",0.0271422925995653,-0.0019779548636315,0.0196918368454189,0.0297053934382775,0.0279215403293448,0.0322919569728697,1997-07-02
"1899",0.00920748075091313,0.0234840777281662,0.0264734649554597,0.00729036062345147,0.0134580330525216,-0.00280793857222733,1997-07-03
"1900",-0.000482116199340204,-0.0205180631593954,0.0071811536841354,-0.0024239353591267,0.0166781433327989,0.0130356653198736,1997-07-07
"1901",0.0134235003320255,0.00394122316658664,-0.00538145408441077,0,0.0151516320882564,-0.0102281294356215,1997-07-08
"1902",-0.00381727653828735,-0.0258974631313658,-0.0154060663499081,-0.0109820829263334,0.019851645702601,-0.0131703495533879,1997-07-09
"1903",-0.00671449183171744,-0.00202003890546924,0.0154057201498482,-0.00492008378636257,-0.0165156353779319,0.0112999148044305,1997-07-10
"1904",-0.000962463018973338,-0.00101151140521616,0.0160573873383352,0.00675910569250439,0.0242661802175954,-0.00846270791306851,1997-07-11
"1905",0.0465858316507895,-0.016326555838926,0.0052959516591825,-0.00061218734844201,0.0236911356699686,-0.0152243038317837,1997-07-14
"1906",0.018449751788345,0.0243911037265078,0.0165866773543911,0.00549984807056612,0.0270128455960097,0.016167597199671,1997-07-15
"1907",0.0695195327765444,0.00799991517702834,0.0247979728934383,0.00182633124135099,0.0882983817768924,0.0333980249273629,1997-07-16
"1908",0.00713250311682547,0.00199001859886437,-0.0110407251169798,0.00485419928802669,-0.00638534298048989,-0.0110093814493333,1997-07-17
"1909",-0.0620892563701699,-0.0395384436242619,-0.0285857058534456,-0.0121808866942355,-0.0157818813395984,-0.0176834343725526,1997-07-18
"1910",-0.0330119474908484,0.0143741944892084,-0.00705482687370294,0,-0.00871486435629571,-0.0122821173554695,1997-07-21
"1911",0.0584858657190501,0.0251646962632886,0.0175441966074248,0.0337384050346584,0.0351161470892777,0.0308870459487791,1997-07-22
"1912",-0.0188230472414237,-0.023128411590866,0.00433857475875635,0.00472780629022955,0.00631799934295804,0.00734595230258272,1997-07-23
"1913",-0.0246042164974212,0.00911433794409626,-0.00433839725077212,0.0105570774382944,0.00488703894838789,0.0350601469116072,1997-07-24
"1914",0.00361645274453904,0.0130198724122707,0.0060685490515916,-0.00996751100074596,-0.00628672007815941,-0.0151319120886969,1997-07-25
"1915",-0.0108890713321689,0.00891514176443665,-0.0104261640438268,0.00176643892771303,-0.00703267136418074,-0.000897402545240093,1997-07-28
"1916",0.0212153544173307,-0.00991095162853996,-0.00877236492753431,0.0244057421786965,-0.00495224213406936,0.0248243112347974,1997-07-29
"1917",0.00845019631279879,0.0187471685347074,-0.00264649889090549,0.032752725360695,0.0144205226612301,0.00524024589700402,1997-07-30
"1918",0.00265347641556247,0.00487609251476075,-0.00887325111186225,0.00939968422563218,0.0269077184066149,0.00469297076615293,1997-07-31
"1919",-0.00620320012464047,-0.00977562611492958,-0.0143626508358367,-0.0110680252408937,0.0195486734840124,-0.0139985237403014,1997-08-01
"1920",0.00664487384444155,0.00587669833273107,-0.0164088925340488,-0.0117548179611839,0.0328330476952341,-0.0186753029650994,1997-08-04
"1921",0.0122862144130766,-0.0068594724810819,-0.00368277309168473,-0.0130345822704602,0.0299101968059219,0.00358456775369826,1997-08-05
"1922",0.000871620028873821,0.0204386994691809,0.0228010686510114,0.0208873329079287,0.00375494137549152,0.00178740164552022,1997-08-06
"1923",0.00347993798603555,-0.0116283479366876,-0.0154477037561475,-0.0260339617971237,0.00994439024146334,-0.0198384879391648,1997-08-07
"1924",-0.0277371424716748,-0.0336995031233477,-0.0175521415399858,-0.0144387387021413,-0.0326864281684024,-0.0371101419763817,1997-08-08
"1925",-0.0125787822068601,0.0205141388176952,0.00835301622115494,0.0121419868256455,-0.0174025497878093,0.0187275397927325,1997-08-11
"1926",-0.0164088925340488,-0.00598185567757076,-0.0214861836822655,0.00229636134290797,-0.00848892922090825,-0.0225145612671719,1997-08-12
"1927",0.000459894232434049,-0.028399474521698,0.00846308683999679,0.0204318410643774,0.0110863190375611,0.0308288691514149,1997-08-13
"1928",0.00137705142932037,-0.00619213173861733,0,0.000561842137143133,-0.0052015043994654,0.00458945233380722,1997-08-14
"1929",-0.02508296376748,-0.0230373333213106,-0.0518850483867858,-0.0129981106190603,-0.0398984627736772,-0.0354189091770934,1997-08-15
"1930",0.00749782095733308,0.052616169002961,0.0386898030146619,0.00113735296883454,0.0261150151302136,0.0131955544637414,1997-08-18
"1931",0.0362171685642743,0.00100449532560346,0.00756134087382581,0.0135438663632982,0.0347491923268189,0.0203897098314594,1997-08-19
"1932",0.0125281934272694,0.0179106425428214,0.0223474257638118,0.0265503980329718,0.0261471639735155,0.0109488420758625,1997-08-20
"1933",-0.0193051510580055,-0.0169071233167146,-0.0289603313609727,-0.00328037455014263,-0.0213707361364449,-0.022019663104861,1997-08-21
"1934",-0.00454330519860272,0.00699646754083017,-0.0162452422999737,-0.00109559995050381,-0.0224869468604273,-0.00838404811463915,1997-08-22
"1935",-0.00547898224825899,-0.00699641795283143,-0.0116283479366876,-0.00274476341909428,-0.0210122185568167,-0.00845463995667173,1997-08-25
"1936",-0.011049825075474,-0.00906799023016822,-0.0137389486106026,-0.00828018632131639,-0.0160541815054739,-0.0209734123976617,1997-08-26
"1937",-0.00324626341606453,0.024000665933417,-0.00793641015351505,0.00773103836117196,0.0147260377028307,-0.00968070720489099,1997-08-27
"1938",-0.018753757552415,-0.0219787733854508,-0.00399195726953949,-0.0121748131804244,-0.0181028726978536,-0.00389858963440859,1997-08-28
"1939",0.000946551878391824,-0.011173188238581,0.000999500333083423,-0.0095100777787762,-0.00270966783627086,-0.0078436813981607,1997-08-29
"1940",0.0371271770812836,0.0449399042798468,0.0563255115175346,0.022785429218136,0.0313881958413717,0.0517856731492305,1997-09-02
"1941",-0.00456641019927931,0.00195109537491878,0.0122012609546788,0.00383862305044897,-0.0132362134573071,0.0129991438425266,1997-09-03
"1942",0.0118287635131443,0.0019471031637227,-0.00655141372197492,0.00382368040778247,0.00862370870474553,-0.00369682484428976,1997-09-04
"1943",-0.00635213214147543,-0.00389858963440859,-0.00470605613176592,-0.00109159557371998,-0.000661218556816033,0,1997-09-05
"1944",0.014459949202197,0.00389839138838893,0.010323528532983,0.0108578397344677,0.0144362934641516,0.000925571526490561,1997-09-08
"1945",0.00134509495403695,0.00388344963879955,-0.00280493014109911,-0.00108058362024439,0.0187167438204153,0.00829153006097601,1997-09-09
"1946",-0.031864317901493,-0.0245232519326974,-0.012246685458356,-0.0224112668396099,-0.0232870508552353,-0.0297975707444748,1997-09-10
"1947",0.0124106680764716,-0.0129940582954579,-0.0143200441593639,-0.0150374985767334,-0.00262143295495974,-0.0171593837443927,1997-09-11
"1948",0.00818937534012417,0.0149782636473796,0.0190484213857632,0.0144845900009545,-0.0105545033286074,0.0190484213857632,1997-09-12
"1949",-0.0539916685688975,-0.00496731671556167,0.00188522185205868,-0.00443481929011267,-0.0234835937482833,0.000942555654822977,1997-09-15
"1950",0.0425996136188173,0.0294422905999577,0.0324255629400271,0.0268580711696924,0.039925272585291,0.0567914020549175,1997-09-16
"1951",-0.0236504807983891,0,0.0162748433498583,0.0176896121374701,-0.00163233152851234,-0.00446193966389335,1997-09-17
"1952",-0.00706389063271582,0.0210538050310873,0.00625837545045423,0,-0.0055694808048687,0.00890523047051708,1997-09-18
"1953",0.0219689066687748,-0.00284504330032659,0.000890603295125183,-0.000531141030426929,0.00327961617485502,0.000886606847966808,1997-09-19
"1954",-0.0139670872286158,-0.0250009351168771,0.00177941590007579,0.0058309668224201,0.00977506797077377,0.0244984474000675,1997-09-22
"1955",0.0162758272062506,0.0145003597935227,-0.0170332455761383,-0.00583096709442001,0.0281344874157158,-0.00346298923166644,1997-09-23
"1956",-0.0228603172691761,-0.0144996131638016,-0.0072592849673047,0.00635973395258163,-0.0359474361743264,-0.0371070285592664,1997-09-24
"1957",0.00235721957367809,-0.00488089219827922,-0.0258317862023133,-0.0240591132934306,-0.0264918302121,-0.0126810659186733,1997-09-25
"1958",0.00469695203032364,0.00585383283899685,0.0250662013339911,0.0161036375985013,-0.000671225221254587,0.00907470007565705,1997-09-26
"1959",0.00839962417833156,0.00871689721922947,0.0109191683092504,0.00901127621795908,0.0245452846649748,-0.0108991808690006,1997-09-29
"1960",-0.016397710609731,-0.0116394766570316,-0.0145858583284184,-0.00370083966701527,-0.0326368345262971,-0.00182766917024607,1997-09-30
"1961",0.0117398178746832,0.0193240814388247,0.0073191495573844,0.0131550911089784,0.0101047743716985,0.0145328842053144,1997-10-01
"1962",-0.00514822942064974,-0.00575854866067842,0.0135813544632972,0.0124264706080375,-0.00134089860284158,0.0089765895942574,1997-10-02
"1963",0.0130534320428021,0.00384260771745025,-0.00631489705777022,0.0180000231890242,0.00201097663040702,0.02471407577467,1997-10-03
"1964",0.00138903484427412,0.0236862527215662,0.0116963304608235,0.0186823922239705,0.00200698465826288,0.0376435084811756,1997-10-06
"1965",0.010124573097849,0.000935562225150257,0.0299577517768082,0.0114403093925487,0.0185439924102459,0.010855861330723,1997-10-07
